,Date,Lead.Contract,CL0,CL1,CL2,CL3,CL0.value,CL1.value,CL2.value,CL3.value
1213,20120625,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1439.9,NA,NA,NA
1214,20120626,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1426,NA,NA,NA
1215,20120627,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1410.3,NA,NA,NA
1216,20120628,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1385.1,NA,NA,NA
1217,20120629,PLN12.b01,PLN12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,1446,NA,NA,NA
1218,20120702,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1457.2,NA,NA,NA
1219,20120703,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1491.5,NA,NA,NA
1220,20120704,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1480.5,NA,NA,NA
1221,20120705,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1478.6,NA,NA,NA
1222,20120706,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1449.4,NA,NA,NA
1223,20120709,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1445.5,NA,NA,NA
1224,20120710,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1429.8,NA,NA,NA
1225,20120711,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1430.6,NA,NA,NA
1226,20120712,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1412.6,NA,NA,NA
1227,20120713,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1436,NA,NA,NA
1228,20120716,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1417,NA,NA,NA
1229,20120717,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1419.4,NA,NA,NA
1230,20120718,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1405.2,NA,NA,NA
1231,20120719,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1424,NA,NA,NA
1232,20120720,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1413.6,NA,NA,NA
1233,20120723,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1400.2,NA,NA,NA
1234,20120724,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1386.9,NA,NA,NA
1235,20120725,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1399,NA,NA,NA
1236,20120726,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1405.6,NA,NA,NA
1237,20120727,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1408.6,NA,NA,NA
1238,20120730,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1412.4,NA,NA,NA
1239,20120731,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1417,NA,NA,NA
1240,20120801,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1401.8,NA,NA,NA
1241,20120802,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1389,NA,NA,NA
1242,20120803,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1417.4,NA,NA,NA
1243,20120806,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1402,NA,NA,NA
1244,20120807,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1410.2,NA,NA,NA
1245,20120808,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1410.2,NA,NA,NA
1246,20120809,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1413,NA,NA,NA
1247,20120810,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1399.1,NA,NA,NA
1248,20120813,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1392.7,NA,NA,NA
1249,20120814,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1399.3,NA,NA,NA
1250,20120815,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1396.3,NA,NA,NA
1251,20120816,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1435.2,NA,NA,NA
1252,20120817,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1472.6,NA,NA,NA
1253,20120820,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1498.5,NA,NA,NA
1254,20120821,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1508.4,NA,NA,NA
1255,20120822,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1525.4,NA,NA,NA
1256,20120823,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1554.3,NA,NA,NA
1257,20120824,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1554.5,NA,NA,NA
1258,20120827,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1552.8,NA,NA,NA
1259,20120828,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1519.7,NA,NA,NA
1260,20120829,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1520.5,NA,NA,NA
1261,20120830,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1504.7,NA,NA,NA
1262,20120831,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1537.8,NA,NA,NA
1263,20120903,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1549.2,NA,NA,NA
1264,20120904,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1565.7,NA,NA,NA
1265,20120905,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1575,NA,NA,NA
1266,20120906,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1586,NA,NA,NA
1267,20120907,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1596.3,NA,NA,NA
1268,20120910,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1603.6,NA,NA,NA
1269,20120911,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1609.1,NA,NA,NA
1270,20120912,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1650.2,NA,NA,NA
1271,20120913,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1678.8,NA,NA,NA
1272,20120914,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1713.2,NA,NA,NA
1273,20120917,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1672.8,NA,NA,NA
1274,20120918,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1635.8,NA,NA,NA
1275,20120919,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1639.3,NA,NA,NA
1276,20120920,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1624,NA,NA,NA
1277,20120921,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1638.4,NA,NA,NA
1278,20120924,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1623.1,NA,NA,NA
1279,20120925,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1632.6,NA,NA,NA
1280,20120926,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1635,NA,NA,NA
1281,20120927,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1645.4,NA,NA,NA
1282,20120928,PLV12.b01,PLV12.b01,PLF13.b01,PLJ13.b01,PLN13.b01,1665.6,NA,NA,NA
1283,20121001,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1684.8,NA,NA,NA
1284,20121002,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1685.8,NA,NA,NA
1285,20121003,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1689.8,NA,NA,NA
1286,20121004,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1724,NA,NA,NA
1287,20121005,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1707.8,NA,NA,NA
1288,20121008,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1696.5,NA,NA,NA
1289,20121009,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1696.1,NA,NA,NA
1290,20121010,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1679.2,NA,NA,NA
1291,20121011,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1689.8,NA,NA,NA
1292,20121012,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1659.7,NA,NA,NA
1293,20121015,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1632.5,NA,NA,NA
1294,20121016,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1645.2,NA,NA,NA
1295,20121017,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1671,NA,NA,NA
1296,20121018,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1645.2,NA,NA,NA
1297,20121019,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1617,NA,NA,NA
1298,20121022,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1609.7,NA,NA,NA
1299,20121023,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1575.9,NA,NA,NA
1300,20121024,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1561.8,NA,NA,NA
1301,20121025,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1569.1,NA,NA,NA
1302,20121026,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1545,NA,NA,NA
1303,20121029,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1534,NA,NA,NA
1304,20121030,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1554,NA,NA,NA
1305,20121031,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1576.9,NA,NA,NA
1306,20121101,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1570.8,NA,NA,NA
1307,20121102,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1544.5,NA,NA,NA
1308,20121105,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1542.5,NA,NA,NA
1309,20121106,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1558.6,NA,NA,NA
1310,20121107,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1542.1,NA,NA,NA
1311,20121108,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1543,NA,NA,NA
1312,20121109,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1559.7,NA,NA,NA
1313,20121112,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1566.3,NA,NA,NA
1314,20121113,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1587,NA,NA,NA
1315,20121114,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1593.3,NA,NA,NA
1316,20121115,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1573.2,NA,NA,NA
1317,20121116,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1561,NA,NA,NA
1318,20121119,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1584.1,NA,NA,NA
1319,20121120,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1571,NA,NA,NA
1320,20121121,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1583,NA,NA,NA
1321,20121122,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1583.9,NA,NA,NA
1322,20121123,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1622.3,NA,NA,NA
1323,20121126,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1613.8,NA,NA,NA
1324,20121127,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1618.8,NA,NA,NA
1325,20121128,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1610.2,NA,NA,NA
1326,20121129,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1618.7,NA,NA,NA
1327,20121130,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1605.2,NA,NA,NA
1328,20121203,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1613.6,NA,NA,NA
1329,20121204,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1583.6,NA,NA,NA
1330,20121205,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1584.1,NA,NA,NA
1331,20121206,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1600,NA,NA,NA
1332,20121207,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1607.2,NA,NA,NA
1333,20121210,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1623.9,NA,NA,NA
1334,20121211,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1640.6,NA,NA,NA
1335,20121212,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1645.9,NA,NA,NA
1336,20121213,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1612,NA,NA,NA
1337,20121214,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1614.5,NA,NA,NA
1338,20121217,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1608.2,NA,NA,NA
1339,20121218,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1592.6,NA,NA,NA
1340,20121219,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1592.8,NA,NA,NA
1341,20121220,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1546,NA,NA,NA
1342,20121221,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1535.7,NA,NA,NA
1343,20121224,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1532.7,NA,NA,NA
1344,20121226,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1534.1,NA,NA,NA
1345,20121227,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1531.9,NA,NA,NA
1346,20121228,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1518.6,NA,NA,NA
1347,20121231,PLF13.b01,PLF13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,1539.3,NA,NA,NA
1348,20130102,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1567.4,NA,NA,NA
1349,20130103,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1580,NA,NA,NA
1350,20130104,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1559.6,NA,NA,NA
1351,20130107,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1558,NA,NA,NA
1352,20130108,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1585.1,NA,NA,NA
1353,20130109,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1599.7,NA,NA,NA
1354,20130110,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1634.8,NA,NA,NA
1355,20130111,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1630.9,NA,NA,NA
1356,20130114,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1658.2,NA,NA,NA
1357,20130115,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1688.7,NA,NA,NA
1358,20130116,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1693.5,NA,NA,NA
1359,20130117,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1699.6,NA,NA,NA
1360,20130118,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1673.8,NA,NA,NA
1361,20130121,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1677.4,NA,NA,NA
1362,20130122,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1698.6,NA,NA,NA
1363,20130123,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1691.7,NA,NA,NA
1364,20130124,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1684.3,NA,NA,NA
1365,20130125,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1694.5,NA,NA,NA
1366,20130128,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1661.4,NA,NA,NA
1367,20130129,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1678.8,NA,NA,NA
1368,20130130,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1688.7,NA,NA,NA
1369,20130131,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1676.5,NA,NA,NA
1370,20130201,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1687,NA,NA,NA
1371,20130204,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1697.9,NA,NA,NA
1372,20130205,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1708,NA,NA,NA
1373,20130206,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1737.2,NA,NA,NA
1374,20130207,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1722.4,NA,NA,NA
1375,20130208,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1714.5,NA,NA,NA
1376,20130211,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1697,NA,NA,NA
1377,20130212,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1717.3,NA,NA,NA
1378,20130213,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1729.1,NA,NA,NA
1379,20130214,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1710.1,NA,NA,NA
1380,20130215,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1677,NA,NA,NA
1381,20130218,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1693.5,NA,NA,NA
1382,20130219,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1697.5,NA,NA,NA
1383,20130220,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1648.2,NA,NA,NA
1384,20130221,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1620,NA,NA,NA
1385,20130222,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1606.6,NA,NA,NA
1386,20130225,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1621.2,NA,NA,NA
1387,20130226,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1616.5,NA,NA,NA
1388,20130227,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1599,NA,NA,NA
1389,20130228,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1586.4,NA,NA,NA
1390,20130301,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1573.5,NA,NA,NA
1391,20130304,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1566,NA,NA,NA
1392,20130305,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1585.6,NA,NA,NA
1393,20130306,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1579.8,NA,NA,NA
1394,20130307,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1594.4,NA,NA,NA
1395,20130308,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1603.1,NA,NA,NA
1396,20130311,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1603.2,NA,NA,NA
1397,20130312,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1595.1,NA,NA,NA
1398,20130313,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1593,NA,NA,NA
1399,20130314,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1591.5,NA,NA,NA
1400,20130315,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1593.5,NA,NA,NA
1401,20130318,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1579.2,NA,NA,NA
1402,20130319,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1554.7,NA,NA,NA
1403,20130320,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1582.1,NA,NA,NA
1404,20130321,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1580.3,NA,NA,NA
1405,20130322,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1581.3,NA,NA,NA
1406,20130325,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1583.4,NA,NA,NA
1407,20130326,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1565.4,NA,NA,NA
1408,20130327,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1581,NA,NA,NA
1409,20130328,PLJ13.b01,PLJ13.b01,PLN13.b01,PLV13.b01,PLF14.b01,1562,NA,NA,NA
1410,20130401,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1598.6,NA,NA,NA
1411,20130402,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1574.2,NA,NA,NA
1412,20130403,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1538,NA,NA,NA
1413,20130404,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1517,NA,NA,NA
1414,20130405,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1538,NA,NA,NA
1415,20130408,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1536.5,NA,NA,NA
1416,20130409,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1552.9,NA,NA,NA
1417,20130410,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1529.8,NA,NA,NA
1418,20130411,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1535.9,NA,NA,NA
1419,20130412,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1494.9,NA,NA,NA
1420,20130415,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1423.1,NA,NA,NA
1421,20130416,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1452.4,NA,NA,NA
1422,20130417,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1435.1,NA,NA,NA
1423,20130418,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1429.5,NA,NA,NA
1424,20130419,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1423.6,NA,NA,NA
1425,20130422,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1437.1,NA,NA,NA
1426,20130423,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1416.1,NA,NA,NA
1427,20130424,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1431,NA,NA,NA
1428,20130425,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1463.8,NA,NA,NA
1429,20130426,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1476.7,NA,NA,NA
1430,20130429,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1506.3,NA,NA,NA
1431,20130430,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1507.4,NA,NA,NA
1432,20130501,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1468.9,NA,NA,NA
1433,20130502,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1500,NA,NA,NA
1434,20130503,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1499.6,NA,NA,NA
1435,20130506,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1507.4,NA,NA,NA
1436,20130507,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1479.2,NA,NA,NA
1437,20130508,PLN13.b01,PLN13.b01,PLV13.b01,PLF14.b01,PLJ14.b01,1504.8,NA,NA,NA
