dates,days.returns,MA.50.Returns,Days.Returns.0,temp.0,Days.Returns.1,temp.1,Days.Returns.2,temp.2,Days.Returns.3,temp.3,Days.Returns.4,temp.4,Days.Returns.5,temp.5,Days.Returns.6,temp.6,Days.Returns.7,temp.7,Days.Returns.8,temp.8,Days.Returns.9,temp.9,Days.Returns.10,temp.10
0010-02-16,0.018,0.069976748,0.018,1,0.018,1,0.018,1,0.018,1,0.018,1,0.018,1,0.018,1,0.018,1,0.018,1,0.018,1,0.018,1
0010-02-17,0.004,0.05560737,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0010-02-18,0.007,0.042351574,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0010-02-19,0.002,0.033581149,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0010-02-22,-0.001,0.049835202,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0010-02-23,-0.012,0.044963949,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1
0010-02-24,0.01,0.039244034,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1
0010-02-25,-0.002,0.010437056,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0010-02-26,0.001,0.004390947,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0010-03-01,0.01,0.018355139,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1,0.01,1
0010-03-02,0.002,0.031076967,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0010-03-03,0,0.0324086,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0010-03-04,0.004,0.038539846,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0010-03-05,0.014,0.042562027,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1
0010-03-08,0,0.045411161,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0010-03-09,0.002,0.040703351,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0010-03-10,0.005,0.057516235,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0010-03-11,0.004,0.060139402,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0010-03-12,0,0.049649779,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0010-03-15,0,0.057672578,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0010-03-16,0.008,0.049306076,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1
0010-03-17,0.006,0.038338868,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0010-03-18,0,0.04763924,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0010-03-19,-0.005,0.033155307,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0010-03-22,0.005,0.019744354,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0010-03-23,0.007,0.015141286,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0010-03-24,-0.005,-0.006283124,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0010-03-25,-0.002,0.015070612,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0010-03-26,0.001,-0.01472381,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0010-03-29,0.006,-0.008905662,0,0,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0010-03-30,0,-0.00681746,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0010-03-31,-0.003,-0.006156605,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0010-04-01,0.007,0.012604709,0,0,0,0,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0010-04-05,0.008,0.014397798,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1
0010-04-06,0.002,0.036203374,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0010-04-07,-0.006,0.034878407,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0010-04-08,0.003,0.038662093,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0010-04-09,0.007,0.026056643,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0010-04-12,0.002,0.030147152,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0010-04-13,0.001,0.043277094,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0010-04-14,0.011,0.042414756,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1
0010-04-15,0.001,0.040267724,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0010-04-16,-0.016,0.02483282,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1
0010-04-19,0.005,0.020568283,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0010-04-20,0.008,0.03352374,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1
0010-04-21,-0.001,0.031875467,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0010-04-22,0.002,0.035498383,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1,0.002,1
0010-04-23,0.007,0.016859233,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0010-04-26,-0.004,0.020221932,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0010-04-27,-0.023,0.032016069,-0.023,1,-0.023,1,-0.023,1,-0.023,1,-0.023,1,-0.023,1,-0.023,1,-0.023,1,-0.023,1,-0.023,1,-0.023,1
0010-04-28,0.006,0.031521068,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0010-04-29,0.013,0.022139711,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1
0010-04-30,-0.017,0.027025734,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1
0010-05-03,0.013,0.023441426,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1
0010-05-04,-0.024,0.011844367,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1,-0.024,1
0010-05-05,-0.007,0.015015463,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0010-05-06,-0.032,0.020274979,-0.032,1,-0.032,1,-0.032,1,-0.032,1,-0.032,1,-0.032,1,-0.032,1,-0.032,1,-0.032,1,-0.032,1,-0.032,1
0010-05-07,-0.015,0.023175337,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1
0010-05-10,0.044,0.028839179,0.044,1,0.044,1,0.044,1,0.044,1,0.044,1,0.044,1,0.044,1,0.044,1,0.044,1,0.044,1,0.044,1
0010-05-11,-0.003,0.021455097,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0010-05-12,0.014,0.021336909,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1,0.014,1
0010-05-13,-0.012,0.008263064,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1
0010-05-14,-0.019,0.013423301,-0.019,1,-0.019,1,-0.019,1,-0.019,1,-0.019,1,-0.019,1,-0.019,1,-0.019,1,-0.019,1,-0.019,1,-0.019,1
0010-05-17,0.001,0.023372114,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0010-05-18,-0.014,0.026216533,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1
0010-05-19,-0.005,0.027786211,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0010-05-20,-0.039,0.032290866,-0.039,1,-0.039,1,-0.039,1,-0.039,1,-0.039,1,-0.039,1,-0.039,1,-0.039,1,-0.039,1,-0.039,1,-0.039,1
0010-05-21,0.015,0.032829906,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1
0010-05-24,-0.013,0.030793419,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1
0010-05-25,0,0.03026839,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0010-05-26,-0.006,0.019382971,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0010-05-27,0.033,0.035282322,0.033,1,0.033,1,0.033,1,0.033,1,0.033,1,0.033,1,0.033,1,0.033,1,0.033,1,0.033,1,0.033,1
0010-05-28,-0.012,0.037529724,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1,-0.012,1
0010-06-01,-0.017,0.037269812,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1
0010-06-02,0.026,0.040328072,0.026,1,0.026,1,0.026,1,0.026,1,0.026,1,0.026,1,0.026,1,0.026,1,0.026,1,0.026,1,0.026,1
0010-06-03,0.004,0.041906845,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0010-06-04,-0.034,0.042179646,-0.034,1,-0.034,1,-0.034,1,-0.034,1,-0.034,1,-0.034,1,-0.034,1,-0.034,1,-0.034,1,-0.034,1,-0.034,1
0010-06-07,-0.014,0.030448738,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1,-0.014,1
0010-06-08,0.011,0.037708556,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1
0010-06-09,-0.006,0.038167346,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0010-06-10,0.03,0.024974642,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1
0010-06-11,0.004,0.036092199,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0010-06-14,-0.002,0.02319978,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0010-06-15,0.023,0.002528032,0.023,1,0.023,1,0.023,1,0.023,1,0.023,1,0.023,1,0.023,1,0.023,1,0.023,1,0.023,1,0.023,1
0010-06-16,-0.001,-0.020498852,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0010-06-17,0.001,-0.015971703,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0010-06-18,0.001,-0.020174055,0,0,0,0,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0010-06-21,-0.004,-0.015280337,0,0,0,0,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0010-06-22,-0.016,-0.027096625,0,0,0,0,0,0,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1,-0.016,1
0010-06-23,-0.003,-0.036504747,0,0,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0010-06-24,-0.017,-0.022137723,0,0,0,0,0,0,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1
0010-06-25,0.003,-0.009076005,0,0,0,0,0,0,0,0,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0010-06-28,-0.002,-0.014385906,0,0,0,0,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
0010-06-29,-0.031,-0.045119424,0,0,0,0,0,0,0,0,-0.031,1,-0.031,1,-0.031,1,-0.031,1,-0.031,1,-0.031,1,-0.031,1
0010-06-30,-0.01,-0.041866443,0,0,0,0,0,0,0,0,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1,-0.01,1
0010-07-01,-0.003,-0.049674595,0,0,0,0,0,0,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0010-07-02,-0.005,-0.036434581,0,0,0,0,0,0,0,0,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0010-07-06,0.005,-0.03789112,0,0,0,0,0,0,0,0,0,0,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0010-07-07,0.031,-0.028168512,0,0,0,0,0,0,0,0,0,0,0.031,1,0.031,1,0.031,1,0.031,1,0.031,1,0.031,1
0010-07-08,0.009,-0.030535972,0,0,0,0,0,0,0,0,0,0,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1
0010-07-09,0.007,-0.012491172,0,0,0,0,0,0,0,0,0,0,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1,0.007,1
0010-07-12,0.001,-0.008049018,0,0,0,0,0,0,0,0,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0010-07-13,0.015,-0.001509888,0,0,0,0,0,0,0,0,0,0,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1
0010-07-14,0,0.000659528,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0010-07-15,0.001,-0.000493783,0.001,1,0,0,0,0,0,0,0,0,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0010-07-16,-0.029,-0.012876811,-0.029,1,0,0,0,0,0,0,0,0,-0.029,1,-0.029,1,-0.029,1,-0.029,1,-0.029,1,-0.029,1
0010-07-19,0.006,-0.003257251,0.006,1,0,0,0,0,0,0,0,0,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0010-07-20,0.011,-0.005383359,0,0,0,0,0,0,0,0,0,0,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1
0010-07-21,-0.013,-0.003923206,0,0,0,0,0,0,0,0,0,0,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1,-0.013,1
0010-07-22,0.023,0.006370069,0,0,0,0,0,0,0,0,0,0,0.023,1,0.023,1,0.023,1,0.023,1,0.023,1,0.023,1
0010-07-23,0.008,0.008573804,0.008,1,0,0,0,0,0,0,0,0,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1,0.008,1
0010-07-26,0.011,0.008840547,0.011,1,0,0,0,0,0,0,0,0,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1
0010-07-27,-0.001,0.012195135,-0.001,1,0,0,0,0,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0010-07-28,-0.007,0.025994277,-0.007,1,-0.007,1,0,0,0,0,0,0,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1,-0.007,1
0010-07-29,-0.004,0.02535865,-0.004,1,-0.004,1,-0.004,1,0,0,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0010-07-30,0,0.026736062,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
0010-08-02,0.022,0.031012906,0.022,1,0.022,1,0.022,1,0,0,0,0,0.022,1,0.022,1,0.022,1,0.022,1,0.022,1,0.022,1
0010-08-03,-0.005,0.034823446,-0.005,1,-0.005,1,-0.005,1,-0.005,1,0,0,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0010-08-04,0.006,0.034180592,0.006,1,0.006,1,0.006,1,0.006,1,0,0,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0010-08-05,-0.001,0.034205722,-0.001,1,-0.001,1,-0.001,1,-0.001,1,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0010-08-06,-0.004,0.041799731,-0.004,1,-0.004,1,-0.004,1,-0.004,1,0,0,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0010-08-09,0.005,0.047030092,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0010-08-10,-0.006,0.046064941,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0010-08-11,-0.028,0.040197066,-0.028,1,-0.028,1,-0.028,1,-0.028,1,-0.028,1,-0.028,1,-0.028,1,-0.028,1,-0.028,1,-0.028,1,-0.028,1
0010-08-12,-0.005,0.045070557,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0010-08-13,-0.004,0.052109747,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0010-08-16,0,0.045783127,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0010-08-17,0.012,0.04361325,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1,0.012,1
0010-08-18,0.001,0.043831615,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0010-08-19,-0.017,0.049371289,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1,-0.017,1
0010-08-20,-0.004,0.048951447,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0010-08-23,-0.004,0.044822632,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1,-0.004,1
0010-08-24,-0.015,0.052207743,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1
0010-08-25,0.003,0.059791268,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1,0.003,1
0010-08-26,-0.008,0.060233339,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1
0010-08-27,0.017,0.052170428,0.017,1,0.017,1,0.017,1,0.017,1,0.017,1,0.017,1,0.017,1,0.017,1,0.017,1,0.017,1,0.017,1
0010-08-30,-0.015,0.054113686,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1,-0.015,1
0010-08-31,0,0.059384692,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0010-09-01,0.03,0.059435636,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1,0.03,1
0010-09-02,0.009,0.058064115,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1,0.009,1
0010-09-03,0.013,0.067532752,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1,0.013,1
0010-09-07,-0.011,0.066148464,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1,-0.011,1
0010-09-08,0.006,0.046958901,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1,0.006,1
0010-09-09,0.005,0.049943351,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0010-09-10,0.005,0.055915444,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0010-09-13,0.011,0.052244303,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1,0.011,1
0010-09-14,-0.001,0.051887666,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0010-09-15,0.004,0.056839535,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0010-09-16,0,0.049580639,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
0010-09-17,0.001,0.022673461,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1,0.001,1
0010-09-20,0.015,0.02736199,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1,0.015,1
0010-09-21,-0.003,0.038930433,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0010-09-22,-0.005,0.019751173,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1,-0.005,1
0010-09-23,-0.008,0.03171345,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1
0010-09-24,0.021,0.005512482,0.021,1,0.021,1,0.021,1,0.021,1,0.021,1,0.021,1,0.021,1,0.021,1,0.021,1,0.021,1,0.021,1
0010-09-27,-0.006,-0.002231791,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1,-0.006,1
0010-09-28,0.005,-0.035689422,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1,0.005,1
0010-09-29,-0.003,-0.050823096,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0010-09-30,-0.003,-0.009218307,0,0,0,0,0,0,0,0,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1,-0.003,1
0010-10-01,0.004,-0.013515379,0,0,0,0,0,0,0,0,0,0,0,0,0.004,1,0.004,1,0.004,1,0.004,1,0.004,1
0010-10-04,-0.008,-0.000645288,0,0,0,0,0,0,0,0,0,0,0,0,-0.008,1,-0.008,1,-0.008,1,-0.008,1,-0.008,1
0010-10-05,0.021,-0.013680392,0,0,0,0,0,0,0,0,0,0,0,0,0.021,1,0.021,1,0.021,1,0.021,1,0.021,1
0010-10-06,-0.001,-0.032860284,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,1,-0.001,1,-0.001,1,-0.001,1,-0.001,1
0010-10-07,-0.002,-0.031996921,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,1,-0.002,1,-0.002,1,-0.002,1,-0.002,1
