"","AAPL","AXP","BA","CAT","CSCO","CVX","KO","DWDP","XOM","GS","HD","IBM","INTC","JNJ","JPM","MCD","MMM","MRK","MSFT","NKE","PFE","PG","TRV","UNH","UTX","V","VZ","WMT","DIS","WBA","GE","T","BAC","NKE.1","AA","BAC.1","C","MO","IP","GT","SHLD","HPQ"
"2013-01-03",77.442856,59,77.470001,94.400002,20.450001,109.919998,37.599998,33.150002,88.550003,130.940002,63.299999,195.270004,21.32,70.739998,44.57,90.629997,94.669998,42.330002,27.25,26.184999,25.85,68.949997,73.419998,51.990002,84.309998,38.875,44.060001,68.800003,51.209999,37.790001,21.1,35.02,11.96,26.184999,21.79521,11.96,41.389999,32.560001,39.812622,14.07,31.896179,6.875567
"2013-01-04",75.285713,59.610001,77.690002,94.919998,20.48,110.5,37.66,33.630001,88.959999,134.509995,63.18,193.990005,21.16,71.550003,45.360001,89.849998,95.370003,41.970001,26.74,26.440001,25.959999,69.089996,74.059998,52.09,84.980003,39.192501,44.299999,69.059998,52.189999,37.18,21.200001,35.23,12.11,26.440001,22.25178,12.11,42.43,32.540001,40.285995,14.35,31.843346,6.875567
"2013-01-07",74.842857,59.860001,76.129997,95.209999,20.290001,109.75,37.299999,33.59,87.93,134.259995,62.84,193.139999,21.25,71.400002,45.41,90.910004,95.489998,42.119999,26.690001,26.48,25.98,68.620003,73.059998,52.09,84.57,39.4725,44.689999,68.400002,50.970001,38.029999,21.129999,35.389999,12.09,26.48,21.8673,12.09,42.470001,32.459999,40.226826,14.1,32.394321,6.889192
"2013-01-08",75.044289,60.200001,74.129997,94,20.309999,109.260002,37.040001,33.099998,88.480003,133.050003,63.220001,192.869995,21.09,71.410004,45.5,90.940002,95.5,42.18,26.549999,26.200001,26.02,68.510002,73.190002,51.400002,83.550003,39.84,43.099998,68.589996,50.759998,38.169998,20.9,34.349998,11.98,26.200001,21.8673,11.98,42.459999,32.139999,39.85207,14.06,30.311182,6.989101
"2013-01-09",73.871429,60.259998,76.760002,94.440002,20.299999,109.540001,37.029999,33.5,88.139999,134.320007,63.169998,192.320007,21.450001,71.730003,45.470001,90.809998,96.410004,42.59,26.700001,26.225,26.469999,68.879997,73.940002,52.369999,84.550003,40.447498,43,68.57,50.779999,38.450001,20.950001,34.240002,11.43,26.225,21.819241,11.43,42.040001,31.9,39.773174,14.36,30.771585,7.198002
"2013-01-10",74.78714,60.790001,77.089996,95.080002,20.440001,110.470001,36.959999,33.84,89.099998,137.369995,63.619999,192.880005,21.799999,72.190002,46.150002,91.400002,96.889999,42.779999,26.459999,26.275,26.76,69.269997,74.449997,53.110001,84.970001,40.127499,43.59,68.360001,50.790001,38.57,21.17,34.369999,11.78,26.275,21.554911,11.78,42.830002,32.700001,39.457592,14.13,31.17161,7.393279
"2013-01-11",74.328575,61.240002,75.160004,95.190002,20.48,111.730003,36.91,33.860001,89.610001,137.130005,63.700001,194.449997,22,72.349998,46.139999,91.730003,96.279999,43.23,26.83,26.549999,26.52,69.220001,74.849998,52.82,85.18,40.290001,43.299999,68.629997,50.580002,39.099998,21.129999,34.27,11.63,26.549999,21.482821,11.63,42.34,32.93,39.556213,13.78,30.907442,7.338783
"2013-01-14",71.678574,61.209999,76.550003,94.629997,20.969999,112.849998,36.990002,34.279999,89.580002,136.130005,63.48,192.619995,22,72.559998,45.880001,91.529999,97.080002,43.34,26.889999,26.594999,26.74,69.629997,74.949997,53.360001,85.800003,40.162498,42.59,68.300003,50.59,39.040001,21.120001,34.02,11.47,26.594999,21.434759,11.47,42.220001,32.990002,40.266273,13.94,33.662319,7.697548
"2013-01-15",69.417145,60.759998,76.940002,95.669998,20.98,113.440002,37.32,34.09,89.529999,135.589996,63.950001,192.5,21.879999,72.370003,46.349998,91.510002,97.290001,42.869999,27.209999,26.82,26.620001,69.879997,75.559998,53.619999,85.959999,40.112499,41.970001,68.980003,51.09,39.299999,21.200001,33.759998,11.55,26.82,21.434759,11.55,42.57,32.779999,40.236687,14.01,33.375511,7.506812
"2013-01-16",72.298569,60.619999,74.339996,95.190002,21.030001,113.970001,37.32,33.66,89.470001,141.089996,63.860001,192.589996,22.110001,72.580002,46.82,91.099998,97.599998,42.540001,27.040001,26.865,26.610001,69.339996,75.550003,53.66,85.57,40.049999,41.509998,69.209999,51.529999,39.389999,21.120001,33.259998,11.78,26.865,21.33864,11.78,42.48,32.779999,40.029587,13.85,34.364246,7.815622
"2013-01-17",71.811432,60.740002,75.260002,95.699997,20.950001,114.739998,37.509998,33.810001,90.199997,141.009995,65.050003,193.649994,22.68,72.900002,46.439999,91.760002,98.080002,42.75,27.25,26.74,26.83,69.669998,75.900002,54.400002,86.400002,39.970001,42.130001,68.849998,52.41,39.360001,21.299999,33.200001,11.28,26.74,21.482821,11.28,41.240002,32.990002,41.06509,13.88,34.424625,7.770209
"2013-01-18",71.428574,59.779999,75.040001,97.620003,21.02,115.239998,37.700001,33.799999,90.800003,144.449997,65.470001,194.470001,21.25,73.230003,46.459999,92.260002,98.739998,42.98,27.25,26.645,26.540001,69.940002,76.309998,54.560001,86.949997,39.567501,42.540001,69.199997,52.34,39.209999,22.040001,33.439999,11.14,26.645,21.627001,11.14,41.66,33.27,41.33136,13.81,35.217125,7.770209
"2013-01-22",72.110001,59.400002,74.160004,97.720001,20.870001,115.910004,37.130001,33.950001,90.919998,145.949997,65.75,196.080002,21.17,72.690002,46.540001,92.949997,99.330002,43.200001,27.15,26.74,26.68,69.949997,77.949997,56.02,87.470001,39.762501,42.939999,69.580002,52.73,39.490002,22.01,33.610001,11.35,26.74,22.107599,11.35,41.779999,33.150002,41.47929,13.87,34.575581,7.833787
"2013-01-23",73.43,58.93,74.290001,96.849998,20.620001,115.010002,37.130001,34.080002,90.699997,145.559998,66.459999,204.720001,21.110001,72.849998,46.23,93.480003,99.489998,42.82,27.610001,26.545,26.65,70.690002,77.639999,55.91,88.07,39.762501,42.790001,69.489998,53.950001,39.52,21.940001,33.779999,11.42,26.545,21.98745,11.42,42.02,33.009998,41.666668,13.71,34.00951,7.724796
"2013-01-24",64.35714,59.299999,75.32,96.599998,21.02,115.5,37.110001,34.43,91.349998,144.960007,67.349998,204.419998,20.950001,73.099998,46.369999,93.309998,99.669998,43,27.629999,26.93,26.85,70.419998,78.089996,56.220001,88.919998,39.889999,42.59,69.790001,53.950001,39.439999,22.049999,33.75,11.53,26.93,21.72312,11.53,42.799999,33.41,41.804733,13.81,34.266129,7.724796
"2013-01-25",62.84,59.5,75.029999,95.580002,21.15,116.199997,37.049999,34.580002,91.730003,144.460007,67.82,204.970001,20.959999,73.919998,47.16,93.720001,100.589996,43.459999,27.879999,27.775,27,73.25,78.349998,56.040001,89.790001,39.959999,42.669998,69,54.380001,39.669998,22.290001,34.02,11.62,27.775,21.699089,11.62,42.91,33.450001,41.923077,13.87,34.054794,7.715713
"2013-01-28",64.261429,59.07,74,97.449997,21.059999,116.040001,37.009998,34.419998,91.110001,144.149994,67.580002,204.929993,21.049999,73.620003,46.639999,94.360001,100.650002,42.93,27.91,27.25,26.84,73.769997,77.349998,55.810001,89.800003,39.087502,42.77,69.349998,54.360001,40.099998,22.5,34.130001,11.48,27.25,21.3867,11.48,42.34,33.700001,41.53846,13.88,36.168125,7.729337
"2013-01-29",65.46714,59.450001,73.650002,98.599998,20.780001,117.209999,37.419998,34.73,91.760002,147.100006,67.199997,203.899994,21.280001,74.410004,47.119999,94.919998,101.809998,43.66,28.01,26.959999,27.700001,75,77.809998,56.279999,89.760002,39.165001,43.5,69.889999,53.990002,40.060001,22.5,34.68,11.49,26.959999,21.33864,11.49,42.16,33.700001,41.321499,13.92,35.768101,7.484106
"2013-01-30",65.261429,59.330002,74.589996,98.650002,20.58,116.449997,37.5,34.610001,90.669998,147.149994,67.239998,203.520004,21.370001,74.089996,47.130001,94.669998,100.800003,43.5,27.85,26.805,27.51,75.080002,77.580002,56.080002,89.099998,38.752499,43.610001,69.75,53.790001,39.869999,22.23,34.48,11.38,26.805,21.1464,11.38,41.950001,33.700001,41.193295,13.82,35.01334,7.447775
"2013-01-31",65.07,58.810001,73.870003,98.389999,20.57,115.150002,37.240002,32.200001,89.970001,147.860001,66.919998,203.070007,21.040001,73.919998,47.049999,95.290001,100.550003,43.25,27.450001,27.025,27.280001,75.160004,78.459999,55.209999,87.57,39.477501,43.610001,69.949997,53.880001,39.959999,22.280001,34.790001,11.32,27.025,21.242519,11.32,42.16,33.68,40.848125,13.75,35.436005,7.497729
"2013-02-01",64.802856,59.91,74.870003,99.489998,20.83,116.5,37.540001,32.59,90.040001,149.899994,67.300003,205.179993,21.360001,74.18,47.849998,95.949997,101.559998,41.830002,27.93,26.85,27.629999,75.919998,79.889999,55.77,89.839996,39.639999,44.560001,70.489998,54.59,40.310001,22.620001,35.509998,11.71,26.85,21.627001,11.71,43.02,34.200001,41.765285,13.78,35.888863,7.475023
"2013-02-04",63.188572,59.41,75.209999,98.260002,20.82,115.199997,37.349998,32.130001,89.150002,147.520004,66.360001,203.789993,21.16,74.110001,47.68,94.599998,100.769997,40.849998,27.440001,26.83,27.17,75.25,78,55.75,89.540001,39.162498,44.52,69.629997,53.900002,40.009998,22.309999,35.23,11.48,26.83,21.290581,11.48,42.209999,33.889999,41.53846,13.43,34.998245,7.347866
"2013-02-05",65.405716,60.66,75.889999,98.440002,21.08,115.809998,38.139999,32.310001,89.739998,150.449997,66.389999,202.789993,21.18,74.660004,48.790001,94.910004,101.489998,41.43,27.5,26.945,27.51,75.699997,78.650002,57.77,89.260002,39.8825,44.560001,70.769997,54.290001,41.330002,22.540001,35.349998,11.88,26.945,21.482821,11.88,42.919998,34.18,42.199211,13.62,35.753006,7.543143
"2013-02-06",65.335716,60.560001,76.290001,97.699997,21.190001,115.910004,38.310001,32.529999,89.790001,151.119995,66.669998,201.020004,20.99,75.389999,48.610001,95.07,102.690002,41.09,27.34,27.08,27.32,76.150002,78.959999,57.380001,89.370003,40.205002,44.75,71.309998,54.52,41.439999,22.440001,35.43,11.93,27.08,21.53088,11.93,43.049999,34.119999,41.863907,13.59,35.775646,7.579473
"2013-02-07",66.888573,62.139999,77.43,96.110001,21.1,115.019997,38.91,32.200001,88.25,150.259995,66.309998,199.740005,20.809999,75.059998,48.23,94.629997,102.220001,41,27.280001,27.34,26.959999,76.150002,79.120003,57.049999,89.949997,39.264999,44.459999,71.230003,54.360001,41.310001,22.48,35.27,11.84,27.34,21.3867,11.84,42.869999,34.610001,41.568047,13.53,35.571861,7.46594
"2013-02-08",67.854286,61.799999,76.559998,96.849998,21.16,115.639999,38.77,32.419998,88.610001,151.600006,67.010002,201.679993,21,75.480003,48.630001,94.870003,102.660004,41.18,27.549999,27.295,26.879999,75.75,78.860001,57.740002,90.089996,39.450001,44.349998,71.480003,54.66,41.400002,22.5,35.27,11.76,27.295,21.482821,11.76,42.68,34.689999,42.011833,13.59,35.790745,7.661217
"2013-02-11",68.561432,61.98,75.870003,96.599998,21.27,115.639999,38.610001,32.48,88.279999,152.240005,66.379997,200.160004,21.030001,75.410004,48.66,95.169998,102.620003,41.380001,27.860001,27.610001,27.139999,75.809998,79.209999,57.119999,89.610001,39.0825,44.32,71.400002,54.75,41.48,22.450001,35.23,11.86,27.610001,21.31461,11.86,43.150002,34.75,41.587772,13.91,36.20586,7.643052
"2013-02-12",66.842857,62.200001,75.989998,97.220001,20.969999,116.5,37.560001,32.759998,88.459999,154.110001,67.32,200.039993,21.190001,75.800003,49.139999,95.099998,103.459999,41.450001,27.879999,27.545,26.99,75.980003,79.900002,57.009998,89.980003,39.200001,44.439999,71.400002,54.950001,41.950001,22.58,35.599998,12.25,27.545,21.699089,12.25,44.349998,34.66,41.429981,13.86,36.039814,7.765667
"2013-02-13",66.715714,62.099998,74.779999,96.379997,21.139999,115.529999,37.209999,33,88.669998,154.520004,67.449997,200.089996,21.25,75.660004,48.68,94,102.860001,41.150002,28.030001,27.280001,27,76.559998,79.989998,57.23,89.5,38.692501,44.52,71.389999,54.959999,41.48,23.389999,35.419998,12.17,27.280001,21.8673,12.17,44,34.779999,41.173569,14.08,35.941696,7.724796
"2013-02-14",66.655716,62.34,74.93,96.07,20.99,115.709999,36.84,32.490002,88.519997,155.929993,67.339996,199.649994,21.23,75.809998,49.220001,93.559998,102.779999,41.189999,28.040001,27.309999,27.059999,76.779999,80.339996,57.049999,89.690002,38.994999,44.330002,70.82,54.880001,41.860001,23.41,35.290001,12.13,27.309999,22.32387,12.13,44.32,34.110001,41.222881,14.17,36.575695,7.733878
"2013-02-15",65.737144,61.689999,75.029999,95.610001,20.99,114.959999,37.419998,32.16,88.360001,154.990005,67.519997,200.979996,21.120001,76.160004,48.880001,93.900002,103.230003,41.419998,28.01,27.475,27.290001,76.540001,80.389999,57.32,90.779999,39.497501,44.400002,69.300003,55.610001,41.150002,23.290001,35.360001,12.03,27.475,22.39596,12.03,43.84,34.380001,41.587772,14.1,35.722816,7.624887
"2013-02-19",65.71286,62.279999,74.650002,95.599998,21.459999,115.919998,37.669998,32.200001,89.32,158.649994,67.550003,200.320007,21.09,76.959999,49.450001,93.849998,104.18,42.220001,28.049999,27.235001,27.709999,77.379997,80.599998,56.66,91.019997,39.4025,44.5,68.760002,55.73,41.700001,23.75,35.669998,12.19,27.235001,21.771179,12.19,44.5,34.77,41.33136,14.09,36.636074,7.6703
"2013-02-20",64.121429,61.91,74.779999,93.220001,21.110001,114.989998,37.73,31.639999,88.970001,155.179993,66.440002,199.309998,20.73,76.650002,48.610001,93.910004,103.150002,42.66,27.870001,27.01,27.57,77.080002,80.110001,55.209999,90.160004,38.855,44.919998,69.209999,54.599998,41.599998,23.41,35.470001,11.8,27.01,21.05028,11.8,43.220001,34.889999,39.516766,13.86,36.153027,7.584014
"2013-02-21",63.722858,61.540001,76.010002,91.529999,20.76,114.989998,37.709999,30.84,88.589996,150.880005,64.379997,198.330002,20.25,76.870003,48.25,94.139999,102.720001,42.5,27.49,27.27,27.41,77.040001,80.379997,55.240002,89.410004,39.360001,45.119999,70.260002,54.169998,41.619999,23.26,35.43,11.42,27.27,20.80998,11.42,42.349998,35.200001,40.739643,13.53,35.745457,7.765667
"2013-02-22",64.401428,62.57,76.660004,91.540001,20.9,115.959999,38.52,31.379999,89.199997,154.089996,65.580002,201.089996,20.42,76.25,48.91,95.25,103.540001,42.970001,27.76,27.235001,27.379999,76.989998,81.010002,54.470001,90.489998,39.857498,45.400002,70.400002,54.25,41.810001,23.389999,35.68,11.44,27.235001,20.761921,11.44,42.790001,35.32,42.406311,13.45,35.617149,8.719346
"2013-02-25",63.257141,62.02,75.029999,89.160004,20.66,113.540001,37.720001,30.639999,87.699997,147.649994,63.919998,197.509995,20.23,75.57,47.700001,96.139999,101.75,42.52,27.370001,27.02,26.84,75.919998,79.25,53.299999,88.370003,38.9725,45.720001,70.440002,53.59,40.639999,22.809999,35.189999,11.03,27.02,20.233259,11.03,41.150002,34.650002,41.213017,13,34.741627,8.660309
"2013-02-26",64.138573,61.919998,75.650002,89.949997,20.610001,114.959999,38.110001,30.889999,88.510002,148,67.559998,199.139999,20.58,75.75,47.599998,96.220001,102.309998,42.419998,27.370001,27.135,27.030001,76.080002,80.040001,53.049999,89.199997,39.4575,46.119999,71.110001,53.900002,40.799999,23.049999,35.490002,11.13,27.135,20.20923,11.13,41.290001,34.299999,42.159763,12.9,34.288769,8.987285
"2013-02-27",63.509998,62.5,77.360001,92.25,20.889999,116.650002,38.450001,31.809999,89.529999,151.649994,68.059998,202.330002,20.93,76.32,49.279999,95.730003,103.57,42.970001,27.809999,27.17,27.41,76.75,80.779999,53.869999,90.57,39.967499,46.349998,71.660004,54.48,41.169998,23.370001,35.849998,11.3,27.17,20.52162,11.3,42.16,34.07,43.441814,12.9,35.82848,8.978202
"2013-02-28",63.057144,62.150002,76.900002,92.370003,20.860001,117.150002,38.720001,31.719999,89.550003,149.759995,68.5,200.830002,20.879999,76.110001,48.919998,95.900002,104,42.73,27.799999,27.23,27.370001,76.18,80.419998,53.450001,90.550003,39.66,46.529999,70.779999,54.59,40.939999,23.219999,35.91,11.23,27.23,20.47356,11.23,41.970001,33.549999,43.402367,12.99,33.964222,9.146231
"2013-03-01",61.495716,62.369999,77.279999,91.360001,20.83,116.900002,38.700001,31.809999,89.43,150.529999,69.029999,202.910004,21.030001,76.699997,48.91,95.68,103.769997,42.630001,27.950001,27.41,27.389999,76.489998,80.690002,53.52,90.129997,39.52,46.720001,71.739998,55.330002,41.32,23.190001,36.009998,11.34,27.41,20.281321,11.34,42.110001,33.490002,43.66864,12.96,33.481174,9.150772
"2013-03-04",60.007141,62.889999,77.089996,89.75,20.74,117.489998,38.82,31.92,88.949997,152.179993,70.290001,205.190002,21.27,77.199997,49.099998,95.07,103.279999,43.34,28.15,27.365,27.690001,76.68,80.519997,53.32,89.129997,39.875,47.110001,73.260002,55.799999,41.77,23.27,36.23,11.41,27.365,20.06505,11.41,42.939999,33.93,43.925049,12.67,33.337772,9.069028
"2013-03-05",61.591427,64.120003,78.660004,90.209999,21.219999,117.93,38.68,32.200001,89.610001,152.960007,70.470001,206.529999,21.51,77.660004,49.490002,95.809998,104.449997,43.25,28.35,27.450001,28.07,77.050003,81.459999,53.5,91.019997,40.072498,47.689999,73.720001,56.48,40.720001,23.59,36.599998,11.55,27.450001,20.06505,11.55,43.599998,34.240002,44.635109,12.8,35.194481,9.250681
"2013-03-06",60.808571,64.650002,79.080002,89.639999,21.719999,118.470001,39.02,32.709999,89.559998,154.130005,70.480003,208.380005,21.75,77.389999,50.029999,96.809998,104.660004,43.68,28.09,27.65,28.120001,77.199997,81.07,53.610001,91.07,40.264999,47.279999,73.379997,56.360001,39.959999,23.67,36.290001,11.92,27.65,20.59371,11.92,44.580002,34.130001,45.4142,12.9,34.930317,9.504995
