"","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Fund-74809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0134435649085912,-0.0136008248479481,0.0287069656119852,0.0115836634538797,0.0143212041741491,0.0149087372141239,0.0236604941291883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0113930535756277,0.033768316019208,0.0272899286081933,0.0384050204649912,0.0217441106311495,0.0228797477857762,0.029947232905144,0.028068096978495,0.0431317253297114,0.022457307880657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027916010055131,0.0302453847937081,0.0394854909041644,0.0358941539292021,0.0550949738736634,0.0313446326635962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00499767454534919,0.0596350408074886,0.0429104144061214,0.041522284664324,0.0240725077036226,0.0256187311379583,0.0373278178189074,0.041385495339857,0.071735156020988,0.0383953092332195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0140790927852133,-0.00924139328582098,-0.00571031979419296,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0195952186919823,-0.00779120494093886,0.00628394985313786,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173701915186524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0240765636167938,-0.0194212556824001,-0.0109658768751357,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74817",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00501956820987323,0.0219479622887102,0.013292358674342,-0.0077060462396647,0.0027166342202835,0.00789540299092727,-0.00213677528697471,-0.000275897994715391,-0.00690216734056458,-0.030421081572803,NA
"Fund-74823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037912639888907,-0.0149816090278442,0.0198897594786815,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00965022941916938,0.0668722018885611,0.0151944192215801,0.0052774474601477,-0.0102704770622109,NA,NA,NA,NA,NA,NA
"Fund-74827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00859542892999226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0449354323421791,0.00502644907660011,0.0135579866680189,0.0249110994157846,0.0303568947894217,-0.0236497239387123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0511014969713227,0.00652176835507838,0.0121822136253004,0.0190608481337786,0.0254944674325664,-0.0118484128023543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00262800712676361,0.00981501076060189,0.0150711757478913,0.0229743159744692,-0.0103043940081966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0584818447763583,0.0133816613686027,0.0167055125027554,0.0239891382206993,0.0313697280171147,-0.00782500438927321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294843537583401,0.0257301639839745,0.0121514188163005,0.0187053454838526,0.0233386125317415,-0.0169718985935122,0.0278642670086292,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0298183830689854,0.0313869191817973,0.0161429299702231,0.00739870417073678,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294843537583401,0.0257301639839745,0.0121514188163005,0.0187053454838526,0.0252229269792825,-0.017521133001173,0.0266929702704207,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0848210584939297,0.0288345899656182,0.0140204772912451,0.0385184498688029,0.0125952037350904,-0.021079404229966,-0.025848520826217,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0685034294712342,0.02379858019613,0.0163245938136194,0.0454979362832235,0.0147726109687236,-0.0223746967368207,-0.0267770668262422,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005285307044776,0.00243778845330617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0412904982617113,0.0244334276244101,0.0196065607160606,0.0160433928588148,0.0293732029498617,-0.0176324685542525,0.0282427367009698,-0.000224344836304711,-0.0109781933951011,NA,NA,NA,NA,NA,NA,NA
"Fund-74843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0369889509856577,0.0282361371809822,0.0224632752309479,0.018440446051435,0.0179455950432326,-0.0145613413561498,-0.0165921144305404,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0179710302428788,0.0203660726703799,0.00929981107990951,-0.00827461422168362,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0143125058558458,0.000527589112038064,0.0432773742850663,0.0332384589469341,0.0193686135439106,0.0296200609732275,0.0200567027874762,-0.0147559336629919,-0.0162117895794374,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0182126870891447,0.0197616572469604,0.00496766714626746,-0.00960906457161302,NA,NA,NA,NA,NA,NA,NA
"Fund-74848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0194792964325534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0194432636969429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0173955674108597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0175490266303673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0199929713699247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00164251871638051,-0.019982512877527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0187820261761559,0.0225053910799551,0.00479825940315884,-0.0115924734920425,NA,NA,NA,NA,NA,NA,NA
"Fund-74855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0414862868665385,-0.0202201230943457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0131362870344146,0.0403355714981544,0.0148718431514157,-0.0187221071274132,-0.00210377385513847,0.0231128435552115,-0.00729876524925109,NA,NA,NA,NA
"Fund-74860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0154861134655741,0.0408278337140949,0.0139121940224855,-0.0195829106989384,-0.00269219172794496,0.0235012424487777,-0.00744584731446806,NA,NA,NA,NA
"Fund-74861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0284499759558595,0.0151050831066942,0.0108160563427692,0.00355786943943496,0.00815739600839615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0284684467401891,0.0161681441709636,0.0105616675566148,0.00352073633088144,0.00770763195321404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.449632956529097,-0.0103988462971501,-0.0100769101954423,-0.0452334365600854,0.000887093210417734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00154204682544445,0.00717788106265099,-0.00404301103032399,-0.0123467014180991,-0.0076839976484311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00933056484263502,0.000670598178807341,0.00649866337544566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0309358420222375,0.0193588341351347,0.00276699400628101,0.0218264062492657,-0.0066419225130439,0.0269521378626269,NA,NA,NA,NA,NA,NA
"Fund-74868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0150516159209757,0.0205901190844842,0.00494522857827174,-0.010396514423603,0.0118944352323431,NA,0.00453149500589385,0.000315795675482506,-0.00657331010329778,0.000622341566947666,NA
"Fund-74870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0149732478047019,0.0169963226069736,0.00478660724982027,-0.0104028071317699,0.0128433764784018,NA,0.00445339957797979,0.000518019537362595,-0.00554185530943856,0.00420701271241562,NA
"Fund-74875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0273824856055323,0.0115251563055565,-0.0136172461160488,0.00599456416642925,NA,NA,NA,NA,NA,NA,NA
"Fund-74877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029673079005552,-0.0194585319160654,0.0368415163081795,0.0064001454092211,-0.00690746373568786,0.0216266342382035,0.0400233920504775,0.00252271847355997,-0.00548600737979689,-0.00185431964565026,0.027562260365873,NA
"Fund-74878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266312495865233,-0.0204865346386594,0.0297023244505423,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0426866165078449,-0.00916516026184318,0.00848801979290259,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00893922313814098,0.00711074169542733,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74881",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00909519856790233,0.011548349877512,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00167392511354196,0.0343051859168028,0.0103409094253682,0.00365661280682743,0.00487652878684949,-0.00478729167200175,-0.013715137402498,NA,NA,NA,NA,NA,NA,NA
"Fund-74883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0398609169797251,0.0211460522779622,0.0145934613434135,0.00747334096469427,0.000474721292150496,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0120960794683747,0.00936027650177251,0.0177722699958758,0.00847128463748428,0.00933562580217062,0.0284360006895733,0.00724327293717621,-0.00813549394778914,-0.00908253938711999,NA,NA,NA,NA,NA,NA
"Fund-74886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011193357590215,0.0105173761846753,0.0227968740314035,0.0102181694498747,0.0072076546063073,0.0280228180862148,0.00777079439549116,-0.0089369406207012,-0.00869039896788244,NA,NA,NA,NA,NA,NA
"Fund-74889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0339735305651462,0.0175279049262587,0.00707566505707241,0.00421787162852323,0.0317271411955301,0.00769152591584964,0.0210955042397094,0.00862510724409576,0.0460701137862281,0.00968211430737912,0.018547975019114,0.0165319913503048,0.0212903975423825,-0.0120837457223431,0.0508181808657687,0.0264932709842558,0.000323103060486176,0.0734834370266771,0.0298988595756053,0.00967202396182715,-0.00443745433877334,-0.00243161167896618,0.0739479338655604,NA
"Fund-74894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0261640048788946,0.0319772334798495,0.0410952098499568,0.0297111960834842,0.0289158421060804,0.0218205652892202,0.0156642111363362,-0.00988789006573132,0.0169606879423441,0.00898901295227721,-0.00782746405251221,0.0108855953340646,0.0237891667636813,0.000866570291137573,0.016845521048888,NA,NA,NA
"Fund-74895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114109469696516,0.0345090207953176,0.0206652669365483,0.00777057824335316,0.0155150790038671,0.0221963595741228,-0.00665991377314704,0.0133297641247964,0.0235150010522905,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011638981383951,0.00904067177891791,-0.00207739245702191,9.32355754772298e-05,-0.00585068432400793,NA,NA,NA,NA,NA
"Fund-74902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00809544722754016,0.0322977298479808,0.00961204903785138,0.0183314504582582,-0.00891045728270127,0.0280228549812883,0.00401527886133465,-0.012878594085805,NA,NA,NA,NA,NA,NA,NA
"Fund-74905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0194277964097585,0.021428174343329,-0.00621873748289051,0.0230242750941982,0.0084474822630399,-0.00855763933971889,0.0088500423169165,-0.00705816859881763,NA,NA,NA,NA,NA
"Fund-74906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034553691088163,-0.0138280176233905,0.0196463468684684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000140317919039044,-0.00386553131973821,0.0184344795317807,0.00417576201429925,0.0134598070605123,-0.00354074342102333,0.0375830968066547,0.0258271606672867,0.0119120078533086,0.0251547565218985,0.021652453440531,-0.012013558743717,0.033911390862008,-0.00570169167722487,-0.00732421895031685,-0.000840634528950831,0.00587224382465175,-0.0040246408722995,0.0178324537263965,0.0188169025904293,NA,NA
"Fund-74910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0256970988986717,0.0104810997045952,0.0265618824150781,0.0233512072977919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0259956555712616,0.0235225973853968,0.0249689358258668,-0.0206322196344769,-0.0056552646257053,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0140260587104122,0.0364006692301027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0226566043358108,0.0193059394319648,-0.0281808798781505,-0.00145948164264131,0.00870092301868922,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0142281458477093,-0.0224450600771763,0.0103039198436023,0.0198199935380967,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0656977153398539,0.0324497406825487,-0.00323141912063108,0.0200934781041737,-0.00520641379671598,-0.0270251793167462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00297778553431242,-0.00124359726093293,0.00107907526779528,-0.0194351628577821,-0.00489704245961099,NA,NA,NA,NA,NA,NA
"Fund-74928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0669788933073496,-0.00247653858542515,0.0273827433653589,-0.00875007526226226,-0.0154854409984669,-0.00751836300571328,0.0121711456397498,0.011717108037329,-0.00606176452061916,-0.00729048764339201,-0.00359665495775627,NA
"Fund-74929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0102904701676466,0.0173562148822868,0.0167626095248776,-0.00739743735275304,0.00753152454231364,-0.0143108008260235,-0.00415981506999668,NA,NA,NA,NA
"Fund-74932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0252256122561044,0.0215804291174197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fund-74933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0728115910392635,0.00865397039973395,0.0272518993606319,-0.00794332126537821,-0.0159356567614685,-0.00701580484492713,0.0129362700719801,0.0116124142986932,-0.00692424121297603,-0.00866020102177853,-0.00537727470580646,NA
"Fund-74934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00263959407350666,0.0286377721411693,-0.00895969879758194,-0.0144997235376817,-0.0090127715941802,0.00974058456701326,0.00907484805325479,-0.00669269750543526,-0.0106346713936205,-0.00694118635409889,NA
"Fund-74935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0157240849108929,-0.0280671682496259,0.0237801690326574,0.00955489990630932,-0.0147981731103507,NA,NA,NA,NA,NA,NA,NA
"Fund-74936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0171262517609072,-0.0270361847029453,0.0272458410524817,0.0115975229473488,-0.0127638535039611,NA,NA,NA,NA,NA,NA,NA
"Fund-74939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00405550573214049,0.0518202727792336,0.0273651578414308,-0.0099246784891644,0.00429097653637337,NA,NA,NA,NA,NA,NA
"Fund-74940",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0821475796697018,0.385260119960903,0.0705553070566166,-0.00912055690925132,NA,NA,NA,NA,NA,NA,NA,NA,NA
