"","Year 1995","Sharpe.Ratios"," ","Year 1996","Sharpe.Ratios"," ","Year 1997","Sharpe.Ratios"," ","Year 1998","Sharpe.Ratios"," ","Year 1999","Sharpe.Ratios"," ","Year 2000","Sharpe.Ratios"," ","Year 2001","Sharpe.Ratios"," ","Year 2002","Sharpe.Ratios"," ","Year 2003","Sharpe.Ratios"," ","Year 2004","Sharpe.Ratios"," ","Year 2005","Sharpe.Ratios"," ","Year 2006","Sharpe.Ratios"," ","Year 2007","Sharpe.Ratios"," ","Year 2008","Sharpe.Ratios"," ","Year 2009","Sharpe.Ratios"," ","Year 2010","Sharpe.Ratios"," ","Year 2011","Sharpe.Ratios"," ","Year 2012","Sharpe.Ratios"," ","Year 2013","Sharpe.Ratios"," ","Year 2014","Sharpe.Ratios"," ","Year 2015","Sharpe.Ratios"," ","Year 2016","Sharpe.Ratios"," ","Years","Sharpe.Ratios","Spaces"
"3100",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-74653",0.017993530471097," ","Fund-76570",0.0149261518659034," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3101",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70687",0.0179840877734975," ","Fund-70227",0.0149202675692206," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3102",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-33983",0.0179781216393156," ","Fund-44705",0.0149191632405858," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3103",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-71544",0.0179772098820203," ","Fund-58109",0.0149176460283202," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3104",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-72082",0.0179643870397798," ","Fund-71077",0.0149151711993272," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3105",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-73567",0.0179621423036399," ","Fund-51952",0.0149147348328309," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3106",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70845",0.0179490100334189," ","Fund-77432",0.0149146018843239," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3107",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-72965",0.0179480124297224," ","Fund-74721",0.0149110279274778," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3108",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70716",0.0179458744591608," ","Fund-37276",0.0149101399367594," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3109",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-72101",0.017944655607743," ","Fund-71073",0.0148949220453082," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3110",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-40971",0.0179384524401409," ","Fund-72541",0.0148909727794618," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3111",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-35775",0.0179341627411177," ","Fund-54495",0.0148908072467597," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3112",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-58119",0.0179308878289651," ","Fund-35348",0.0148851606148765," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3113",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-45137",0.0179282216120115," ","Fund-42923",0.0148826574254963," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3114",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70239",0.0179191630932837," ","Fund-39043",0.0148801838938458," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3115",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-44870",0.0179146315723624," ","Fund-72296",0.0148704283548255," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3116",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-71005",0.0179129165114135," ","Fund-485",0.0148638909725912," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3117",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-71772",0.0179079405768492," ","Fund-49935",0.0148547525699625," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3118",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-46104",0.0179079093887416," ","Fund-70814",0.0148531529114312," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3119",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70751",0.0179076577520312," ","Fund-38348",0.0148407935138998," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3120",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-46560",0.0179061843653717," ","Fund-57515",0.0148277168170214," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3121",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-71369",0.0178975899943895," ","Fund-52137",0.0148183424951062," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3122",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-72690",0.0178965026134237," ","Fund-52683",0.014817609663219," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3123",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-71794",0.0178961110398854," ","Fund-78589",0.0148171753945753," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3124",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-49376",0.0178950455288542," ","Fund-1718",0.0148154664000907," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3125",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-5013",0.0178889490756768," ","Fund-36357",0.0148111637181404," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3126",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70131",0.0178869882545677," ","Fund-70066",0.0148103106305847," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3127",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-83495",0.0178849168341366," ","Fund-77407",0.0148083627379877," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3128",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-43251",0.017868485429184," ","Fund-35934",0.0148071616598782," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3129",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-35752",0.0178646532854536," ","Fund-46067",0.0148060717475567," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3130",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-46864",0.0178602574751636," ","Fund-70789",0.0148059463485385," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3131",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-33845",0.0178568970023474," ","Fund-71687",0.0148020038028294," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3132",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-2418",0.0178558304685844," ","Fund-77461",0.0148017606795152," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3133",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-918",0.017852829611416," ","Fund-82695",0.0147958075592315," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3134",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-42733",0.0178500590648794," ","Fund-38672",0.0147890163716178," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3135",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-52065",0.0178491042225658," ","Fund-75861",0.0147888179300427," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3136",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-58087",0.0178441126899817," ","Fund-36135",0.0147843084742086," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3137",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-38247",0.0178380001525742," ","Fund-40326",0.014782213885807," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3138",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-2786",0.0178365831704308," ","Fund-77711",0.0147817590155505," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3139",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-76950",0.0178357853774955," ","Fund-77714",0.0147816953907105," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3140",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-34256",0.0178268837560026," ","Fund-40254",0.0147814979386066," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3141",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-72758",0.0178204983867052," ","Fund-46052",0.0147814112016845," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3142",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-74180",0.0178190113709769," ","Fund-52064",0.0147814112016845," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3143",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-4558",0.0178181709804279," ","Fund-51906",0.0147808306618478," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3144",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-48831",0.0178099000827132," ","Fund-57113",0.0147792908929569," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3145",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-48832",0.0178099000827132," ","Fund-70467",0.0147786022309292," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3146",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-42506",0.0178029226537999," ","Fund-43594",0.0147779724970083," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3147",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-51408",0.0178016939595395," ","Fund-74840",0.0147726109687236," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3148",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-72777",0.0178005829471052," ","Fund-70903",0.0147704840289355," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3149",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70681",0.0177995257048045," ","Fund-46466",0.0147640484862719," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3150",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-40255",0.0177969495851877," ","Fund-79624",0.0147586038761212," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3151",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-5124",0.0177945050620365," ","Fund-70458",0.0147582582368329," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3152",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70340",0.0177916796295021," ","Fund-76444",0.014752837733041," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3153",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-39464",0.0177879805678626," ","Fund-39515",0.0147503800077655," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3154",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-465",0.0177877574479701," ","Fund-34646",0.014742245354051," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3155",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-77349",0.017786169827315," ","Fund-82001",0.0147371504104896," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3156",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70662",0.0177786582105278," ","Fund-3139",0.0147342328240733," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3157",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70609",0.0177773622293728," ","Fund-57778",0.0147314348855068," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3158",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70098",0.0177754512872085," ","Fund-71050",0.0147314288213301," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3159",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-74885",0.0177722699958758," ","Fund-71283",0.0147282928621308," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3160",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-74442",0.0177719175149808," ","Fund-57777",0.0147200332836371," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3161",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-38270",0.0177643585300079," ","Fund-1277",0.0147154424644543," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3162",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70610",0.0177618813613027," ","Fund-52633",0.0147142313870673," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3163",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70398",0.0177618578628912," ","Fund-72777",0.0146973746084162," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
"3164",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ","Fund-70135",0.0177511363096749," ","Fund-35842",0.01469246690508," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," ",NA,NA," "
