Dates,Daily.Returns,200.MA,Close,200.D.MA.Price,50.D.MA.Price,100.D.MA.Price
13/05/10,-0.012,0.0537,1157.439941,1098.49,1173.493796,1141.239896
14/05/10,-0.019,0.033,1135.680054,1099.379,1174.266794,1141.853496
17/05/10,0.001,0.0334,1136.939941,1100.181,1174.520996,1142.185597
18/05/10,-0.014,0.018,1120.800049,1100.932,1174.485796,1142.414496
19/05/10,-0.005,0.0122,1115.050049,1101.599,1174.131797,1142.442296
20/05/10,-0.039,-0.0277,1071.589966,1102.161,1173.623799,1142.386897
21/05/10,0.015,-0.0134,1087.689941,1102.491,1172.143398,1141.837997
24/05/10,-0.013,-0.0265,1073.650024,1102.915,1170.892397,1141.437096
25/05/10,0,-0.0265,1074.030029,1103.298,1169.365598,1140.911597
26/05/10,-0.006,-0.0323,1067.949951,1103.616,1167.835998,1140.387696
27/05/10,0.033,-0.0008,1103.060059,1103.92,1166.005798,1139.916196
28/05/10,-0.012,-0.0136,1089.410034,1104.464,1164.7428,1139.616897
01/06/10,-0.017,-0.0309,1070.709961,1104.882,1163.214402,1139.145797
02/06/10,0.026,-0.0061,1098.380005,1105.172,1161.430601,1138.481497
03/06/10,0.004,-0.0025,1102.829956,1105.643,1160.081999,1138.048397
04/06/10,-0.034,-0.0374,1064.880005,1106.259,1158.655198,1137.626897
07/06/10,-0.014,-0.0508,1050.469971,1106.635,1156.598398,1136.805897
08/06/10,0.011,-0.0406,1062,1106.905,1154.293198,1135.948397
09/06/10,-0.006,-0.0465,1055.689941,1107.178,1152.201399,1135.111597
10/06/10,0.03,-0.0185,1086.839966,1107.326,1149.850798,1134.183896
11/06/10,0.004,-0.0145,1091.599976,1107.632,1148.122197,1133.691996
14/06/10,-0.002,-0.0165,1089.630005,1107.95,1146.565596,1133.105696
15/06/10,0.023,0.0063,1115.22998,1108.258,1144.796196,1132.621595
16/06/10,-0.001,0.0053,1114.609985,1108.679,1143.351997,1132.609095
17/06/10,0.001,0.0063,1116.040039,1109.107,1141.855398,1132.837595
18/06/10,0.001,0.0071,1117.51001,1109.584,1140.5272,1133.030195
21/06/10,-0.004,0.0027,1113.199951,1110.182,1139.148601,1133.283595
22/06/10,-0.016,-0.0139,1095.310059,1110.774,1137.5252,1133.440594
23/06/10,-0.003,-0.0173,1092.040039,1111.234,1135.501802,1133.548395
24/06/10,-0.017,-0.0341,1073.689941,1111.613,1133.396602,1133.730095
25/06/10,0.003,-0.0316,1076.76001,1111.854,1130.6574,1133.575095
28/06/10,-0.002,-0.0337,1074.569946,1112.071,1127.959199,1133.309496
29/06/10,-0.031,-0.0638,1041.23999,1112.223,1125.607998,1133.082395
30/06/10,-0.01,-0.0733,1030.709961,1112.216,1122.482397,1132.863695
01/07/10,-0.003,-0.0762,1027.369995,1112.123,1118.953196,1132.508895
02/07/10,-0.005,-0.0804,1022.580017,1111.996,1115.381797,1132.215195
06/07/10,0.005,-0.0753,1028.060059,1111.765,1111.659996,1131.735795
07/07/10,0.031,-0.0462,1060.27002,1111.578,1107.875597,1131.335096
08/07/10,0.009,-0.0371,1070.25,1111.538,1104.839996,1131.153096
09/07/10,0.007,-0.0302,1077.959961,1111.566,1102.570797,1131.100496
12/07/10,0.001,-0.0295,1078.75,1111.598,1100.302797,1130.931396
13/07/10,0.015,-0.0147,1095.339966,1111.687,1097.742196,1130.723796
14/07/10,0,-0.0151,1095.170044,1111.91,1095.915197,1130.609695
15/07/10,0.001,-0.0141,1096.47998,1112.164,1093.773397,1130.469695
16/07/10,-0.029,-0.0427,1064.880005,1112.331,1092.230997,1130.354395
19/07/10,0.006,-0.037,1071.25,1112.353,1090.211197,1130.057195
20/07/10,0.011,-0.026,1083.47998,1112.423,1089.073197,1129.717296
21/07/10,-0.013,-0.0387,1069.589966,1112.692,1088.525197,1129.522696
22/07/10,0.023,-0.0173,1093.670044,1112.913,1086.722396,1129.173696
23/07/10,0.008,-0.0094,1102.660034,1113.179,1085.479996,1128.953296
26/07/10,0.011,0.0014,1115.01001,1113.419,1084.099796,1128.796796
27/07/10,-0.001,0.0001,1113.839966,1113.706,1083.251198,1128.758996
28/07/10,-0.007,-0.007,1106.130005,1113.948,1082.814396,1128.667696
29/07/10,-0.004,-0.0113,1101.530029,1114.121,1082.198197,1128.341996
30/07/10,0,-0.0114,1101.599976,1114.248,1081.812797,1127.972297
02/08/10,0.022,0.0103,1125.859985,1114.39,1081.543795,1127.583797
03/08/10,-0.005,0.0053,1120.459961,1114.559,1082.629196,1127.386297
04/08/10,0.006,0.0113,1127.23999,1114.679,1083.284596,1127.088497
05/08/10,-0.001,0.0098,1125.810059,1114.877,1084.356395,1126.860997
06/08/10,-0.004,0.0059,1121.640015,1115.016,1085.391996,1126.613997
09/08/10,0.005,0.0113,1127.790039,1115.169,1086.465797,1126.235798
10/08/10,-0.006,0.0051,1121.060059,1115.401,1086.960397,1125.851598
11/08/10,-0.028,-0.0234,1089.469971,1115.542,1087.593397,1125.4039
12/08/10,-0.005,-0.0287,1083.609985,1115.591,1087.968597,1124.699599
13/08/10,-0.004,-0.0326,1079.25,1115.674,1087.673197,1123.877598
16/08/10,0,-0.0326,1079.380005,1115.754,1087.201598,1122.928398
17/08/10,0.012,-0.021,1092.540039,1115.937,1087.491598,1122.044998
18/08/10,0.001,-0.0196,1094.160034,1116.069,1088.332999,1121.313099
19/08/10,-0.017,-0.0365,1075.630005,1116.359,1088.9762,1120.588799
20/08/10,-0.004,-0.0402,1071.689941,1116.523,1089.375001,1119.6129
23/08/10,-0.004,-0.0441,1067.359985,1116.654,1089.072001,1118.597099
24/08/10,-0.015,-0.0581,1051.869995,1116.759,1088.587201,1117.576398
25/08/10,0.003,-0.0549,1055.329956,1116.685,1087.832001,1116.314098
26/08/10,-0.008,-0.0621,1047.219971,1116.615,1086.634,1114.992999
27/08/10,0.017,-0.0464,1064.589966,1116.386,1085.2862,1113.570799
30/08/10,-0.015,-0.0603,1048.920044,1116.244,1084.257199,1112.392199
31/08/10,0,-0.0597,1049.329956,1115.996,1082.885399,1111.017
01/09/10,0.03,-0.0318,1080.290039,1115.806,1081.607999,1109.5666
02/09/10,0.009,-0.023,1090.099976,1115.74,1081.307599,1108.4047
03/09/10,0.013,-0.01,1104.51001,1115.644,1081.268798,1107.3327
07/09/10,-0.011,-0.0213,1091.839966,1115.615,1081.885199,1106.271299
08/09/10,0.006,-0.0149,1098.869995,1115.525,1082.186798,1105.072999
09/09/10,0.005,-0.0102,1104.180054,1115.545,1082.672799,1104.140399
10/09/10,0.005,-0.0054,1109.550049,1115.609,1083.9316,1103.206999
13/09/10,0.011,0.0056,1121.900024,1115.626,1085.508402,1102.230799
14/09/10,-0.001,0.0048,1121.099976,1115.707,1087.399003,1101.3904
15/09/10,0.004,0.0083,1125.069946,1115.759,1089.369402,1100.514699
16/09/10,0,0.0078,1124.660034,1115.927,1091.3096,1099.592598
17/09/10,0.001,0.0085,1125.589966,1116.072,1092.5974,1098.718698
20/09/10,0.015,0.0238,1142.709961,1116.156,1093.704199,1098.137498
21/09/10,-0.003,0.021,1139.780029,1116.323,1094.999199,1097.650998
22/09/10,-0.005,0.0159,1134.280029,1116.523,1096.2198,1096.980998
23/09/10,-0.008,0.0073,1124.829956,1116.664,1096.998601,1096.456899
24/09/10,0.021,0.0286,1148.670044,1116.772,1097.591799,1095.682598
27/09/10,-0.006,0.0225,1142.160034,1117.056,1098.635601,1095.433299
28/09/10,0.005,0.0272,1147.699951,1117.287,1100.181201,1095.196199
29/09/10,-0.003,0.0244,1144.72998,1117.514,1101.7102,1095.391699
30/09/10,-0.003,0.021,1141.199951,1117.705,1102.9352,1095.730198
01/10/10,0.004,0.0254,1146.23999,1117.841,1104.3674,1095.544898
04/10/10,-0.008,0.017,1137.030029,1118.032,1105.418799,1095.449398
05/10/10,0.021,0.0381,1160.75,1118.171,1106.106199,1095.102997
06/10/10,-0.001,0.0371,1159.969971,1118.495,1107.020999,1095.136098
07/10/10,-0.002,0.0351,1158.060059,1118.782,1107.943599,1095.378997
08/10/10,0.006,0.0412,1165.150024,1119.002,1108.9822,1095.590198
11/10/10,0,0.0412,1165.319946,1119.238,1110.2546,1096.033698
12/10/10,0.004,0.0449,1169.77002,1119.462,1111.528999,1096.536397
13/10/10,0.007,0.0522,1178.099976,1119.678,1112.4072,1097.518198
14/10/10,-0.004,0.0481,1173.810059,1119.93,1113.56,1098.422298
15/10/10,0.002,0.05,1176.189941,1120.168,1114.491401,1099.423898
18/10/10,0.007,0.0574,1184.709961,1120.417,1115.498999,1100.445497
19/10/10,-0.016,0.0403,1165.900024,1120.765,1116.760398,1101.613098
20/10/10,0.011,0.0511,1178.170044,1120.929,1117.522598,1102.241497
21/10/10,0.002,0.0527,1180.26001,1121.137,1118.664797,1103.129097
22/10/10,0.002,0.055,1183.079956,1121.353,1120.480598,1104.224598
25/10/10,0.002,0.0571,1185.619995,1121.56,1122.469998,1105.071597
26/10/10,0,0.0569,1185.640015,1121.763,1124.597397,1105.899498
27/10/10,-0.003,0.0539,1182.449951,1121.956,1126.722598,1107.107098
28/10/10,0.001,0.0549,1183.780029,1122.188,1128.520796,1108.426898
29/10/10,0,0.0542,1183.26001,1122.378,1130.313196,1109.644698
01/11/10,0.001,0.0551,1184.380005,1122.552,1132.465796,1110.920399
02/11/10,0.008,0.063,1193.569946,1122.794,1134.719597,1111.895799
03/11/10,0.004,0.0667,1197.959961,1123.011,1137.243796,1112.915499
04/11/10,0.019,0.087,1221.060059,1123.31,1140.165596,1113.998798
05/11/10,0.004,0.0908,1225.849976,1123.833,1143.480198,1115.057099
08/11/10,-0.002,0.0878,1223.25,1124.504,1147.052798,1116.169499
09/11/10,-0.008,0.0784,1213.400024,1125.136,1150.225999,1117.241599
10/11/10,0.004,0.0826,1218.709961,1125.742,1153.515598,1118.200499
11/11/10,-0.004,0.0774,1213.540039,1126.348,1156.903198,1119.255599
12/11/10,-0.012,0.0641,1199.209961,1126.993,1159.568198,1120.437899
15/11/10,-0.001,0.0622,1197.75,1127.62,1161.750398,1121.509598
16/11/10,-0.016,0.0445,1178.339966,1128.163,1163.615198,1122.750198
17/11/10,0,0.0444,1178.589966,1128.538,1165.345198,1123.765998
18/11/10,0.015,0.06,1196.689941,1128.944,1166.939597,1124.806198
19/11/10,0.003,0.0621,1199.72998,1129.612,1168.789795,1126.360698
22/11/10,-0.002,0.0598,1197.839966,1130.28,1170.593394,1128.050898
23/11/10,-0.014,0.044,1180.72998,1130.985,1172.112192,1129.755598
24/11/10,0.015,0.059,1198.349976,1131.536,1173.304792,1131.337097
26/11/10,-0.007,0.0505,1189.400024,1132.188,1174.770393,1133.039996
29/11/10,-0.001,0.0486,1187.76001,1132.742,1176.065193,1134.331296
30/11/10,-0.006,0.0417,1180.550049,1133.303,1177.308594,1135.506396
01/12/10,0.022,0.0638,1206.069946,1133.732,1178.065395,1136.532297
02/12/10,0.013,0.0769,1221.530029,1134.265,1179.391194,1137.805497
03/12/10,0.003,0.0792,1224.709961,1134.839,1181.136194,1139.067397
06/12/10,-0.001,0.0772,1223.119995,1135.416,1183.133794,1140.362797
07/12/10,0.001,0.0773,1223.75,1135.992,1184.622793,1141.629197
08/12/10,0.004,0.0806,1228.280029,1136.638,1186.254592,1143.217897
09/12/10,0.004,0.0842,1233,1137.253,1187.866194,1144.788197
10/12/10,0.006,0.0901,1240.400024,1137.903,1189.631594,1146.283397
13/12/10,0,0.0895,1240.459961,1138.583,1191.615596,1147.991498
14/12/10,0.001,0.0899,1241.589966,1139.206,1193.499995,1149.459397
15/12/10,-0.005,0.0837,1235.22998,1139.823,1195.591194,1150.848696
16/12/10,0.006,0.0898,1242.869995,1140.405,1197.080793,1152.050896
17/12/10,0.001,0.0902,1243.910034,1141.004,1198.738794,1153.341196
20/12/10,0.003,0.0925,1247.079956,1141.53,1200.455793,1154.718997
21/12/10,0.006,0.0985,1254.599976,1142.073,1202.094392,1156.174496
22/12/10,0.003,0.1017,1258.839966,1142.644,1203.879993,1157.704496
23/12/10,-0.002,0.0993,1256.77002,1143.21,1205.661392,1159.034296
27/12/10,0.001,0.0995,1257.540039,1143.743,1207.234792,1160.397396
28/12/10,0.001,0.0998,1258.51001,1144.281,1208.909392,1161.700397
29/12/10,0.001,0.1004,1259.780029,1144.821,1210.555793,1163.027396
30/12/10,-0.002,0.0983,1257.880005,1145.322,1212.057195,1164.408796
31/12/10,0,0.0976,1257.640015,1145.781,1213.896794,1165.709696
03/01/11,0.011,0.1096,1271.869995,1146.24,1215.486194,1167.075496
04/01/11,-0.001,0.1076,1270.199951,1146.8,1217.318394,1168.899496
05/01/11,0.005,0.1126,1276.560059,1147.321,1219.060793,1170.765395
06/01/11,-0.002,0.1098,1273.849976,1147.833,1220.879595,1172.738496
07/01/11,-0.002,0.1072,1271.5,1148.364,1222.643794,1174.683196
10/01/11,-0.001,0.1052,1269.75,1148.893,1224.424795,1176.472795
11/01/11,0.004,0.1088,1274.47998,1149.409,1226.144194,1178.228695
12/01/11,0.009,0.1183,1285.959961,1149.915,1227.968594,1180.217195
13/01/11,-0.002,0.1158,1283.76001,1150.478,1230.000193,1182.359895
14/01/11,0.007,0.1235,1293.23999,1151.05,1231.803994,1184.523895
18/01/11,0.001,0.1245,1295.02002,1151.626,1233.709595,1186.937595
19/01/11,-0.01,0.1126,1281.920044,1152.164,1235.188794,1189.334496
20/01/11,-0.001,0.1107,1280.26001,1152.626,1236.310195,1191.681497
21/01/11,0.002,0.1129,1283.349976,1153.115,1237.450396,1193.838197
24/01/11,0.006,0.119,1290.839966,1153.6,1238.849395,1196.182496
25/01/11,0,0.1188,1291.180054,1154.082,1240.291995,1198.597596
26/01/11,0.004,0.1231,1296.630005,1154.556,1241.844795,1200.706497
27/01/11,0.002,0.1251,1299.540039,1155.052,1243.793196,1202.771797
28/01/11,-0.018,0.1046,1276.339966,1155.497,1245.828997,1204.722097
31/01/11,0.008,0.1127,1286.119995,1155.82,1247.788997,1206.567097
01/02/11,0.017,0.1308,1307.589966,1156.29,1249.939597,1208.439597
02/02/11,-0.003,0.1272,1304.030029,1156.84,1252.157598,1210.473696
03/02/11,0.002,0.1294,1307.099976,1157.325,1254.243599,1212.418496
04/02/11,0.003,0.1322,1310.869995,1157.83,1256.428799,1214.270496
07/02/11,0.006,0.1387,1319.050049,1158.341,1259.031599,1216.168196
08/02/11,0.004,0.143,1324.569946,1158.85,1261.445601,1218.107997
09/02/11,-0.003,0.1393,1320.880005,1159.413,1264.148999,1220.107096
10/02/11,0.001,0.1394,1321.869995,1160.099,1266.811399,1222.059996
11/02/11,0.006,0.1451,1329.150024,1160.751,1269.637798,1223.851597
14/02/11,0.002,0.1472,1332.319946,1161.363,1272.099399,1225.745297
15/02/11,-0.003,0.1428,1328.01001,1162.091,1274.315198,1227.725696
16/02/11,0.006,0.1493,1336.319946,1162.72,1276.381199,1229.757496
17/02/11,0.003,0.152,1340.430054,1163.534,1278.645198,1231.633995
18/02/11,0.002,0.1534,1343.01001,1164.406,1280.978799,1233.616696
22/02/11,-0.021,0.1287,1315.439941,1165.481,1283.273398,1235.569796
23/02/11,-0.006,0.1208,1307.400024,1166.504,1284.922197,1237.276896
24/02/11,-0.001,0.119,1306.099976,1167.242,1286.262197,1238.938896
25/02/11,0.011,0.13,1319.880005,1167.993,1287.574998,1240.537496
28/02/11,0.006,0.1356,1327.219971,1168.734,1289.140798,1242.365996
01/03/11,-0.016,0.1169,1306.329956,1169.583,1290.980598,1244.030696
02/03/11,0.002,0.1179,1308.439941,1170.437,1292.249797,1245.494296
03/03/11,0.017,0.1363,1330.969971,1171.294,1293.540396,1246.998094
04/03/11,-0.007,0.1269,1321.150024,1172.345,1295.218196,1248.656294
07/03/11,-0.008,0.1165,1310.130005,1173.375,1296.549197,1250.214595
08/03/11,0.009,0.1254,1321.819946,1174.568,1297.574998,1251.618195
09/03/11,-0.001,0.1227,1320.02002,1175.739,1298.875996,1253.055394
10/03/11,-0.019,0.1004,1295.109985,1176.971,1300.125596,1254.517494
11/03/11,0.007,0.1071,1304.280029,1178.076,1300.857595,1255.706694
14/03/11,-0.006,0.0993,1296.390015,1179.258,1301.747595,1256.902395
15/03/11,-0.011,0.0861,1281.869995,1180.224,1302.517795,1258.207295
16/03/11,-0.019,0.0641,1256.880005,1181.187,1303.002395,1259.244294
17/03/11,0.013,0.0775,1273.719971,1182.118,1302.702595,1260.010494
18/03/11,0.004,0.0813,1279.209961,1182.994,1302.772996,1260.916895
21/03/11,0.015,0.0967,1298.380005,1183.876,1302.825994,1261.852794
22/03/11,-0.004,0.0917,1293.77002,1185.044,1303.316594,1262.980194
23/03/11,0.003,0.0938,1297.540039,1186.26,1303.761995,1264.093395
24/03/11,0.009,0.1029,1309.660034,1187.438,1304.317795,1265.230995
25/03/11,0.003,0.1052,1313.800049,1188.708,1305.021397,1266.494995
28/03/11,-0.003,0.1011,1310.189941,1189.842,1305.578198,1267.789196
29/03/11,0.007,0.1079,1319.439941,1190.935,1306.106797,1268.955396
30/03/11,0.007,0.1142,1328.26001,1192.084,1306.630796,1270.170195
31/03/11,-0.002,0.1112,1325.829956,1193.15,1307.295596,1271.242195
01/04/11,0.005,0.1157,1332.410034,1194.206,1308.173794,1272.241995
04/04/11,0,0.1151,1332.869995,1195.288,1309.216794,1273.333595
05/04/11,0,0.1139,1332.630005,1196.364,1310.207195,1274.528295
06/04/11,0.002,0.1153,1335.540039,1197.462,1311.042996,1275.667495
07/04/11,-0.002,0.1125,1333.51001,1198.663,1311.930195,1276.887495
08/04/11,-0.004,0.1069,1328.170044,1199.87,1312.667795,1278.230496
11/04/11,-0.003,0.1027,1324.459961,1201.142,1313.240396,1279.534696
12/04/11,-0.008,0.093,1314.160034,1202.381,1314.202795,1280.995896
13/04/11,0,0.0921,1314.410034,1203.579,1314.763596,1282.351597
14/04/11,0,0.0909,1314.52002,1204.945,1314.899998,1283.528798
15/04/11,0.004,0.0939,1319.680054,1206.364,1315.109797,1284.676698
18/04/11,-0.011,0.0806,1305.140015,1207.825,1315.361399,1285.895099
19/04/11,0.006,0.0855,1312.619995,1209.238,1315.246799,1287.139199
20/04/11,0.014,0.0989,1330.359985,1210.661,1315.118198,1288.281899
21/04/11,0.005,0.1034,1337.380005,1212.011,1315.233999,1289.691499
25/04/11,-0.002,0.1005,1335.25,1213.347,1315.563999,1291.187699
26/04/11,0.009,0.1092,1347.23999,1214.633,1315.831599,1292.734699
27/04/11,0.006,0.1149,1355.660034,1215.976,1316.193398,1294.146399
28/04/11,0.004,0.1176,1360.47998,1217.278,1316.6602,1295.487699
29/04/11,0.002,0.119,1363.609985,1218.604,1317.3096,1296.845399
02/05/11,-0.002,0.1158,1361.219971,1219.94,1317.8554,1298.250299
03/05/11,-0.003,0.1107,1356.619995,1221.421,1318.271199,1299.624999
04/05/11,-0.007,0.1018,1347.319946,1222.848,1318.543398,1300.908398
05/05/11,-0.009,0.0906,1335.099976,1224.167,1319.180999,1302.051598
06/05/11,0.004,0.0936,1340.199951,1225.495,1319.734998,1302.998597
09/05/11,0.005,0.0975,1346.290039,1226.728,1320.416997,1303.995997
10/05/11,0.008,0.1052,1357.160034,1227.946,1320.945198,1305.042998
11/05/11,-0.011,0.0919,1342.079956,1229.157,1321.543999,1306.262299
12/05/11,0.005,0.0962,1348.650024,1230.298,1322.258999,1307.254398
13/05/11,-0.008,0.0863,1337.77002,1231.51,1323.063201,1308.301798
16/05/11,-0.006,0.0785,1329.469971,1232.692,1323.199202,1309.208699
17/05/11,0,0.0771,1328.97998,1233.831,1323.365601,1309.957399
18/05/11,0.009,0.0857,1340.680054,1234.847,1323.7426,1310.658799
19/05/11,0.002,0.0871,1343.599976,1235.948,1324.119802,1311.497899
20/05/11,-0.008,0.0778,1333.27002,1237.029,1324.591401,1312.358499
23/05/11,-0.012,0.0641,1317.369995,1238.067,1325.354602,1313.106099
24/05/11,-0.001,0.0623,1316.280029,1239.045,1325.616401,1313.681998
25/05/11,0.003,0.0649,1320.469971,1239.988,1326.014202,1314.265999
26/05/11,0.004,0.0683,1325.689941,1240.985,1326.786201,1314.894298
27/05/11,0.004,0.0716,1331.099976,1242.166,1328.1624,1315.432498
31/05/11,0.011,0.0819,1345.199951,1243.403,1329.31,1316.041498
01/06/11,-0.023,0.0561,1314.550049,1244.733,1330.6298,1316.727897
02/06/11,-0.001,0.0538,1312.939941,1245.909,1330.953201,1317.134897
03/06/11,-0.01,0.0426,1300.160034,1247.011,1331.336599,1317.549297
06/06/11,-0.011,0.0306,1286.170044,1248.041,1331.388999,1317.853397
07/06/11,-0.001,0.0287,1284.939941,1249.094,1330.919199,1317.970298
08/06/11,-0.004,0.0235,1279.560059,1250.16,1330.341997,1317.960098
09/06/11,0.007,0.0302,1289,1251.221,1329.729399,1317.918098
10/06/11,-0.014,0.0148,1270.97998,1252.407,1329.120601,1317.875698
13/06/11,0.001,0.0146,1271.829956,1253.485,1327.975,1317.635298
14/06/11,0.013,0.0265,1287.869995,1254.608,1326.895,1317.534397
15/06/11,-0.017,0.0077,1265.420044,1255.724,1326.004199,1317.610497
16/06/11,0.002,0.0086,1267.640015,1256.807,1324.6552,1317.431198
17/06/11,0.003,0.0108,1271.5,1257.898,1323.3554,1317.199198
20/06/11,0.005,0.0155,1278.359985,1258.854,1322.0746,1317.002397
21/06/11,0.013,0.0284,1295.52002,1259.796,1320.971599,1316.819697
22/06/11,-0.006,0.0209,1287.140015,1260.751,1320.318599,1316.779497
23/06/11,-0.003,0.0173,1283.5,1261.727,1319.5722,1316.887498
24/06/11,-0.012,0.0046,1268.449951,1262.65,1318.958999,1316.861298
27/06/11,0.009,0.0132,1280.099976,1263.472,1318.039797,1316.469897
28/06/11,0.013,0.0256,1296.670044,1264.325,1317.351396,1316.230597
29/06/11,0.008,0.0334,1307.410034,1265.198,1316.891196,1316.126298
30/06/11,0.01,0.0431,1320.640015,1266.13,1316.936597,1316.091698
01/07/11,0.014,0.0573,1339.670044,1267.108,1317.096997,1316.107598
05/07/11,-0.001,0.055,1337.880005,1268.183,1317.283198,1316.258599
